Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_8,2.391,16.093,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
2,drone_9,13.309,2.593,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_0,8.655,2.159,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_1,13.329,5.691,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_2,1.479,7.181,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_3,3.336,13.649,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_4,1.021,4.649,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_5,8.037,3.981,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_6,3.064,11.757,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_7,2.005,11.887,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_8,2.399,16.114,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
3,drone_9,13.350,2.789,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
4,drone_0,8.643,2.358,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
4,drone_1,13.384,5.884,13.770,15.967,"10.325737528158808,3.126465397701992,1.092685493899951;5.129930004859002,15.728848493371562,1.9364483938858748;17.471314652127084,2.068056537430851,0.885674916457467;17.601939878279286,4.745335858190602,1.94102472699532;2.3994373209778748,3.2621641452158787,1.060876319387228;18.03950313596261,12.12810970486359,1.0440940298072718;5.252028384579903,8.897785493636514,0.40013453077469896;6.588098274077904,17.731359524517952,1.3709640840733333;5.082504494442201,4.813629196109071,2.3220547247054846;6.605023028082984,12.090375648634238,2.4847135695955527;10.040162759483518,14.922729570457665,1.2819330438465988;13.159226395776248,19.436371208508447,0.47909815286535273;5.401283117355054,10.333456878701051,0.9763090098476567;4.792155638017242,3.344806457715655,1.6310006270806814;8.90210252846747,10.199777766301173,2.063897603503422;10.794174988075293,5.890151021079723,1.7451260413293241;5.392747334386331,8.377393747849514,1.5128106315513397;16.503779734241206,1.4807659654033278,0.35671019482900895;5.729907903981123,16.992126282930617,2.469752900446711"
