Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
9,drone_1,14.431,14.913,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_2,13.860,16.934,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_3,13.003,16.557,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_4,15.076,17.153,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_5,12.718,15.921,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_6,14.590,16.469,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_7,13.889,15.839,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_8,13.605,12.505,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
9,drone_9,15.112,14.977,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
10,drone_0,13.222,15.229,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
10,drone_1,14.315,15.040,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
10,drone_2,13.755,17.039,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
10,drone_3,12.856,16.545,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
10,drone_4,14.954,17.275,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
10,drone_5,12.581,15.977,6.878,17.058,"6.752278445832789,9.332196876414478,1.2415332824618588;7.679753881325786,9.081503519740838,2.2644358733099406;8.56325662622022,11.991111780567547,1.8394853261687785;17.458566546248548,10.789082190256108,1.7364627803733195;15.147267718194644,1.483565248131659,0.43482390999248804;9.335462385161902,18.899396041145298,0.4565676314718342;4.126388598468834,10.799312011717012,1.3550720988766234;14.303564993119474,8.302775046797153,0.39905439310839663;17.41398299085458,16.546792648969028,1.0832991360696065;10.977108123997183,4.7902872953852755,2.398594345062164;13.33197004415641,13.809763714400976,0.8127026144486065;7.403747711262453,6.590391419257534,2.475086578833244;17.354977053720276,2.076997033584197,1.2670829316060068;7.600581673856217,6.4272669346568465,1.7319335022029347;16.495331748344498,5.617767740706603,0.4752837049724982;13.386949283050098,8.439807096868899,0.6919722844441675;14.421111751464768,9.356333596357036,1.9360975975867705"
