Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
19,drone_5,12.816,4.743,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
19,drone_6,11.207,4.117,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
19,drone_7,13.597,6.002,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
19,drone_8,10.755,3.242,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
19,drone_9,13.249,3.808,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_0,12.736,5.726,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_1,13.523,5.107,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_2,12.071,2.828,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_3,11.922,5.137,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_4,11.966,3.726,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_5,12.906,4.833,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_6,11.323,4.210,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_7,13.702,6.106,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_8,10.949,3.194,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
20,drone_9,13.393,3.947,15.563,10.264,"9.863111730916147,5.524044264438684,1.2837439374725097;18.367952912733383,18.442992331680916,0.253763529603074;9.801432214061279,18.997030938594303,0.24438229047049645;18.25442008207864,16.923449998597548,1.142186143179981;10.626586947276374,11.668342885143808,1.22497438293532;5.834632118018392,9.924429955267037,2.1335963828099618;7.099516974388777,17.30809011054855,2.4312902064384003;12.065383966383555,13.030194965032198,0.8840728054709545;5.52690007127893,7.064528770416529,1.3432498924646208;5.91006276498913,16.571677341476903,2.307411344080694;18.272536794717183,12.890344781154274,1.0792775199939828;7.81033683301847,15.106182683591257,0.873659077778492;16.76127932366193,8.005771804360325,0.3791982165864616;6.554695152427476,13.123572407596656,2.344451737498344;3.429795818742974,18.61917127591449,0.33941678288452914;15.884475657186526,5.526791993976378,0.4429564100387633;7.22073413115991,6.964924881781492,1.981212203971622"
