Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_5,8.162,9.658,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
2,drone_6,5.972,15.195,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
2,drone_7,4.628,9.809,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
2,drone_8,5.096,8.686,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
2,drone_9,1.652,3.557,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_0,2.089,16.852,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_1,11.475,14.107,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_2,3.205,6.587,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_3,1.392,12.037,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_4,10.845,17.302,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_5,8.099,9.468,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_6,6.161,15.258,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
3,drone_7,4.770,9.668,17.356,8.584,"15.975514057853347,3.6819619385433926,0.22689278298501636;12.036967657402407,5.888710660390659,2.2602106493770444;9.87607117035422,14.611062602540917,0.4606910269007958;12.066378390719727,9.678414594228439,2.1967082454158033;15.634771003387343,19.535189103013398,0.20484494668593695;7.61100835117435,1.752421491846774,0.8143689314402675;8.675295901848628,13.202829956090952,2.3372895538578726;9.195233772369297,1.5607279701062307,0.2869713958483362;2.5571496464676917,9.111811472329375,0.2634590878993943;4.407321312843785,13.541876263348284,0.46172676612600916;6.756342200206409,1.4959173980725655,0.835631758529874;1.9800780598550571,9.016077242433035,1.085026814847935;3.3341848017395135,5.559087128864392,0.2552275843301619;11.3307056684377,4.123835195954936,1.7099010210551244;9.835779526578708,3.1848452890505676,1.1062224765222715;4.17562344159612,12.970336553247865,2.2741428294480395;4.115173369527218,12.186617267216455,1.375830852828134;4.922908076360679,17.623526735826403,2.142259185156252;9.949329134209522,8.812633109616744,1.3162368239830986;15.37930902833696,17.487456010136064,2.48616482604822;4.406466807411381,3.4706994016590036,1.5042197124317558"
