Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
8,drone_6,8.9711,4.0626,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
8,drone_7,13.1059,8.9199,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
8,drone_8,11.2134,6.1258,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
8,drone_9,13.3412,6.7005,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_0,12.9721,9.6525,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_1,6.8128,13.4919,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_2,14.7299,13.2835,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_3,19.9576,0.0000,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_5,-100.0000,-100.0000,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_6,9.1125,3.9212,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_7,13.2364,8.7894,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_8,11.3548,5.9844,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
9,drone_9,13.4826,6.5591,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
10,drone_0,13.1026,9.5220,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
10,drone_1,6.9542,13.3505,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
10,drone_2,14.8713,13.1421,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
10,drone_3,20.0000,0.0000,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
10,drone_6,-100.0000,-100.0000,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
10,drone_7,13.3670,8.6588,5.0147,5.8015,"11.537,15.408,0.218;16.450,3.936,0.223;4.686,11.898,0.921;0.965,1.798,1.064;16.277,8.364,0.807;1.089,2.684,1.832;7.834,9.532,1.129;8.820,17.189,0.796;9.981,4.364,0.307;16.520,3.839,1.220;15.522,7.648,0.416;1.216,12.245,1.932;16.591,1.855,0.376;19.704,19.198,0.486;6.825,2.515,0.247;19.376,1.756,0.267;16.904,18.543,0.318;3.999,17.382,0.771;17.486,4.069,0.333;14.328,4.171,0.497;18.057,5.024,0.254;16.538,9.949,0.458;11.154,3.867,0.996;3.688,11.117,0.667;16.556,10.243,0.299;2.739,12.733,0.376;1.408,3.321,1.313;16.147,16.284,0.483;14.742,12.069,0.382;15.101,10.052,0.425;14.926,15.545,1.140;7.497,10.407,0.273;17.893,15.304,0.363;3.214,10.679,2.118;1.158,5.002,0.808;17.117,14.177,1.108;5.818,16.587,0.734;7.426,15.959,1.697;8.591,18.368,0.348;12.877,17.978,0.855;6.189,11.473,0.326;3.093,3.542,0.381;16.768,6.985,1.100;16.443,5.386,0.294;7.274,17.715,0.963;10.058,1.708,0.272;15.748,17.348,2.373;4.240,19.337,1.167;10.632,10.503,0.752;10.670,4.724,0.770;13.188,1.456,0.788;7.030,1.213,2.326;12.750,3.038,1.228;10.160,5.722,0.260;13.776,2.387,1.198;8.628,10.577,2.320;15.933,2.371,0.760;15.737,3.178,1.265"
