Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
17,drone_9,11.793,15.278,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_0,12.634,1.223,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_1,7.984,15.184,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_2,8.511,15.769,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_3,17.063,9.150,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_4,12.059,7.810,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_5,15.404,7.352,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_6,13.823,13.113,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_7,14.868,7.920,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_8,14.902,13.152,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
18,drone_9,11.675,15.117,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
19,drone_0,12.476,1.346,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
19,drone_1,8.066,15.033,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
19,drone_2,8.608,15.627,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
19,drone_3,16.974,8.971,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
19,drone_4,11.867,7.866,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
19,drone_5,15.237,7.309,7.041,8.507,"4.599732581368113,7.429391902312964,0.4230816242756914;15.468903221455498,11.634345489965193,0.30817314132330664;17.804535679019928,3.8335017528367343,1.5564724775913212;17.924144493028894,18.889362335302724,0.3696532685189581;4.012465025325703,18.39377777638354,1.3921499544845184;14.7058245667145,17.911994016179936,1.5123077861460863;15.089415745830543,10.400287248983156,1.6620744634180658;14.029068858574881,3.484824373871014,1.6422487951992446;11.531586437811521,13.33640019551236,0.49932893751576396;3.8319358499570555,17.145565395149454,2.4804331750104103;11.459190417053373,16.062502707747985,0.21185836788768544;10.534940880254084,16.399121543615582,0.8587613601592595;1.723143283566957,1.2809496179106894,0.46118306767232736;13.56810383901358,2.3078013654911,0.7056966119286897;4.501656568180288,12.319327207903438,2.4439793791027196"
