Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_0,2.580,1.994,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_1,17.086,9.012,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_2,16.041,3.761,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_3,15.239,3.822,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_4,15.383,15.825,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_5,6.310,1.461,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_6,17.796,6.448,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_7,8.572,2.460,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_8,4.025,2.816,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
2,drone_9,16.407,15.030,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
3,drone_0,2.721,2.136,8.079,13.051,"19.08177761629074,16.51970222449784,0.2755981325370498;4.893425714761294,8.821823302420704,0.2087529981081193;13.42893208538441,4.812962730143146,1.342955832893256;2.951342218485463,13.51240129450521,2.4169840541807557;9.71422817436281,10.18680104294038,1.0978707230660647;14.757691200968463,12.852017855309276,0.44142442149848427;3.3894519005057155,13.70229905381435,1.7603486803245643;18.318617725199424,4.419062063468354,0.7861850180125223;15.710050197505106,4.541860054285717,0.40526922390896564;12.233007011965185,1.9850540480454812,1.0911203151946323;1.1798605105191802,5.112037933984286,0.4602150341654893;16.092287536012673,13.133529643093045,0.26488433584307414;12.397174959265062,3.2812498280914175,2.385649478019912;11.02909073072584,9.000308389235782,1.7673059795117523;11.711321588065832,16.75831445602051,2.385818270749247;8.613147656115924,16.15210282532899,0.3740431233158965;9.736687227350943,17.569015085363375,1.053352868398258;2.961939838671884,5.8813470731841635,1.363839143961793;4.474681132272371,13.27415916867159,0.22550655382647333;2.643704311560216,7.5160705776800985,1.3644322450912874;15.61827068885547,5.641210728345434,0.48497135612681624;12.650836897924163,8.668271584812555,0.8931251733042724;18.502815012439857,9.720835973108803,0.4394591125224494;3.032436125683456,15.77501062923002,1.3938032817851573;17.633299420831438,18.83720204534199,0.7427572606747537;9.878729372274435,16.980215846127457,2.1167495871849615"
