Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_0,17.5639,6.9041,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_1,2.7779,11.0875,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_2,4.2299,11.1876,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_3,5.0293,8.5757,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_4,13.5082,2.4827,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_5,2.5274,4.1923,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_6,18.0318,2.8936,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_7,2.6827,18.6572,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_8,15.0960,6.2392,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
7,drone_9,10.0469,13.5641,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_0,17.6442,7.0873,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_1,2.9704,11.0331,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_2,4.4299,11.1912,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_3,5.2245,8.6192,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_4,13.6862,2.5739,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_5,2.6580,4.3437,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_6,18.1376,3.0633,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_7,2.8815,18.6353,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
8,drone_8,15.2278,6.3896,17.0000,17.0000,"2.540,0.720,0.456;19.341,11.748,0.313;6.796,10.716,0.473;8.226,18.731,0.228;7.937,3.695,0.777;12.548,13.474,1.133;14.602,0.612,0.451;9.753,12.180,0.206;9.104,0.480,0.266;11.414,9.206,1.546;12.095,8.080,0.483;9.496,9.119,1.060;12.622,19.085,0.896;11.331,4.417,0.310;6.396,10.086,1.373;1.549,6.325,0.279;18.218,13.705,0.952;1.385,6.510,0.867;11.734,7.599,0.429;8.519,16.851,0.207;17.453,3.800,0.223;14.083,10.729,0.371;4.890,15.829,0.795;12.896,14.457,1.262;9.481,8.522,0.902;12.687,9.723,0.872;5.810,15.945,1.040;7.763,9.800,0.477;7.713,19.684,0.462;17.389,10.000,2.321;3.561,1.116,0.778;9.135,8.973,2.261;8.161,6.324,1.205;6.082,4.963,0.618;3.658,13.851,0.447;16.394,7.596,0.311;5.113,17.918,0.342;4.715,16.808,1.312;5.985,10.455,0.978;8.053,0.862,0.933;0.650,13.722,0.921;11.257,7.310,1.050;2.698,16.908,0.320;4.887,3.077,0.443;5.130,4.678,1.180;9.278,18.782,0.390;5.667,0.828,1.351;11.026,17.883,1.947;15.664,9.563,0.799;11.965,17.222,2.472;5.032,19.144,0.399;1.220,14.833,1.328;11.157,5.832,0.857;5.181,6.137,0.334;7.443,17.743,2.121;18.985,19.357,0.411;8.356,4.599,1.027;14.780,9.466,1.985"
