Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_3,4.311,5.990,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
2,drone_4,6.923,6.639,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
2,drone_5,1.994,10.249,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
2,drone_6,11.487,17.068,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
2,drone_7,5.796,2.765,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
2,drone_8,2.159,7.097,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
2,drone_9,18.290,17.919,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
3,drone_0,2.107,17.828,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
3,drone_1,5.542,6.036,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
3,drone_2,9.969,17.759,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
3,drone_3,4.501,5.927,15.686,7.388,"7.412195447927192,15.52868803173552,2.2853595474792323;7.6137365175123195,13.68442936613574,1.975390364226578;7.209908989002332,15.301686951256517,0.43912070144774973;4.744891952618772,14.810731397136342,0.22838461025119375;8.141756668574072,9.502298630826923,0.8136332095853955;5.873657419899095,10.270379023438927,2.322546374147123;7.115543144879825,3.99740572779977,0.7526805091872736;12.262782144071174,3.3090660424019775,0.4602093471675202;15.509540782440558,14.800037297351642,2.466359719960744;12.588609613491316,14.412367861590957,0.63584858624794;14.267744545008258,17.154428983938033,1.7990686712832802;12.109791003834285,7.708524623853374,0.25240307442195403;14.880558574675579,16.378686455424386,0.33687059801087604;7.288619761018686,16.437526325504244,0.25727543647654727;6.74230624735913,4.511145898094975,1.348983426487091;3.618516041166905,15.768659036614183,0.25365542246882333;11.041996838176646,1.956234700779829,1.1664482689609437;17.58247738625352,2.7348003004444803,2.387588172148291;13.32807805089579,14.070874570298125,1.5302161802921375;11.496806687436338,2.3048902728979312,0.30493191110071605;15.129440852139995,2.5402489253063747,0.32789827323542575;5.612012934748577,11.724808478656623,2.412934101944168;9.054541278352806,11.260703915603365,1.266454519941783"
