Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_5,18.130,17.627,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_6,17.472,18.034,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_7,16.244,14.553,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_8,11.697,13.118,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
2,drone_9,18.041,10.841,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_0,17.079,17.215,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_1,14.543,10.454,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_2,17.034,8.847,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_3,10.823,18.515,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_4,17.729,6.247,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_5,18.052,17.473,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_6,17.367,17.929,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
3,drone_7,16.102,14.412,8.153,5.862,"10.15711289277535,8.587068380230862,0.45597918418052713;5.25513051761395,18.644149640460416,0.765085114056728;4.7971103403392785,15.920830103644796,1.295860529937909;14.737557163378982,5.138307284425939,0.9011016532364657;2.895291153800743,5.51857693512326,0.987311597281914;12.605805396875004,16.974441908511416,0.6458207438256433;13.387623240718078,16.262833696819836,1.342971191108396;12.67504281448794,14.455107185356031,0.35752385587862584;1.5526769743640114,14.011706445815419,1.2287921669804496;2.0938630489884105,17.706433380429417,2.0243872967946204;15.188417211148746,2.0546393892311596,1.8784694503157606;5.004592566326028,4.75500204040297,0.2368715180922099;15.998592209521926,3.8212116989098046,1.8003079933975463;16.652633641877998,6.2451646381284425,0.459321947842898;19.001254792450148,0.9490822709994671,0.720115987302619;12.93930312727952,4.878816635346548,1.2206020988146584;2.1507362513803203,3.0265071374483274,0.2468567933454322;8.677461669215738,18.451340472596563,0.9046111002446108;16.36451287638998,11.270874764933023,1.1553269452497423;6.709578429292077,11.58305833578905,1.2001601945529823;6.366425263417723,11.136567679806483,1.3861693149268026"
