Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
8,drone_6,15.2188,16.9665,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
8,drone_7,16.3898,16.9885,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
8,drone_8,14.4201,17.3119,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
8,drone_9,16.7255,16.2859,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_0,14.9944,15.1083,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_1,16.7321,14.8080,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_3,-100.0000,-100.0000,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_6,-100.0000,-100.0000,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_7,16.5203,16.8580,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_8,14.5506,17.1814,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
9,drone_9,16.8561,16.1554,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
10,drone_0,15.1358,14.9668,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
10,drone_1,16.8735,14.6666,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
10,drone_7,-100.0000,-100.0000,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
10,drone_8,14.6920,17.0399,16.8666,8.4068,"10.269,10.319,0.410;11.758,11.275,0.488;8.907,11.717,2.040;13.713,9.029,0.482;15.082,3.077,1.063;19.799,14.909,0.285;7.459,17.294,0.409;3.637,0.698,1.060;14.458,10.687,0.819;14.608,13.602,0.888;9.448,8.036,0.396;12.195,14.830,0.262;7.358,0.619,0.995;3.877,9.426,0.307;2.994,9.665,0.494;12.465,8.002,0.477;1.592,1.431,1.015;18.339,19.049,0.314;9.198,18.326,0.488;10.305,15.803,1.878;16.419,13.230,1.253;9.780,9.556,0.395;12.252,1.479,1.103;3.112,9.410,0.379;0.859,10.405,1.096;12.813,5.008,2.008;16.095,1.243,0.284;2.967,1.665,0.207;2.313,4.495,0.408;7.243,9.772,0.453;0.632,11.486,0.262;19.363,12.997,1.021;16.690,5.074,0.317;3.350,6.239,0.247;3.912,9.908,2.078;5.905,7.954,0.211;18.055,13.976,0.970;1.561,2.339,0.320;6.045,10.028,0.362;10.517,10.553,0.447;19.001,17.278,0.954;9.839,6.630,0.889;10.734,9.911,0.479;15.594,5.933,0.333;5.006,1.114,0.481;5.837,4.750,0.411;7.664,19.404,0.605;10.671,19.108,0.832;14.398,0.788,0.219;5.121,8.429,0.451;17.137,2.879,0.313;19.195,14.303,0.360;18.542,13.713,2.240;12.834,10.034,1.249;14.056,3.961,1.102;1.920,18.720,0.797;7.971,9.093,0.398;11.998,12.441,0.239;18.547,3.515,0.774;4.604,13.802,0.623;3.704,15.099,0.395;8.482,8.975,0.429;10.540,16.649,1.195;9.856,1.342,0.223;7.069,7.264,0.382;10.736,14.840,1.180;1.636,7.899,0.272;13.310,2.384,2.188;14.276,14.635,0.421;17.512,4.057,0.444;11.496,9.520,1.110;10.690,17.733,2.254;17.801,1.645,0.382"
