Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
15,drone_0,13.081,15.835,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_1,3.070,13.414,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_2,14.367,16.319,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_3,4.669,8.822,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_4,14.989,3.538,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_5,16.224,10.074,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_6,11.626,11.909,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_7,16.400,11.974,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_8,2.560,13.978,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
15,drone_9,16.571,12.781,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
16,drone_0,13.151,15.648,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
16,drone_1,3.127,13.251,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
16,drone_2,14.279,16.139,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
16,drone_3,4.810,8.680,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
16,drone_4,14.793,3.574,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
16,drone_5,16.083,9.933,9.536,5.855,"13.958511150762066,13.275286538501161,1.0498364222102232;11.719034409279548,15.699689194407895,0.8997511645285071;1.104998971456827,17.497890594844062,0.2843840406566247;6.291551068207051,11.903987049317646,2.315433011227787;8.022196418073696,12.540132061554525,1.1928631807743242;4.4199677539242925,16.88325434358938,1.1390238005421058;15.28475379911849,5.377392747552246,1.2373652864153204;10.278464058035393,15.88923470224628,2.3334156021511148;10.421344612237597,8.80135276191065,0.30518668748194794;13.639089774598508,16.132196768862666,0.24722421361222557;18.055860282237564,7.709646450823242,0.3796344795545836;11.47697272319912,2.5830682586553353,1.3369606025138752;9.48179330642579,17.167504934233367,0.8450554117814965;12.384993630110184,2.5875534370074185,0.343706627016804;5.24801888721095,15.956115922563479,2.163468858047633;14.47627061743179,1.8731024041666442,0.8217923765472688;15.831221495648865,14.72716405772152,1.3322611894856462"
