Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
2,drone_6,15.435,17.999,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
2,drone_7,1.633,12.072,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
2,drone_8,3.374,17.402,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
2,drone_9,2.718,17.424,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_0,7.075,1.733,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_1,8.043,18.571,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_2,17.116,17.854,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_3,1.997,17.686,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_4,11.836,16.956,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_5,2.493,18.231,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_6,15.372,17.809,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_7,1.823,12.009,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
3,drone_8,3.496,17.281,15.959,10.129,"3.630334435414423,10.993525101778229,0.29831024451951965;4.91190655642851,7.884214864946095,1.3933476614308546;15.244956078633376,3.923955759364934,0.28715438765966805;18.288222415491845,19.47928706347194,0.38502119820961533;16.780399213840095,2.198169922004185,0.4242661067654845;13.411332459911078,16.750696104786364,0.9837709184661656;9.453743828795679,5.079063233427927,1.136094745764653;11.87192485326944,12.108090664091433,0.4144049056520675;12.01938799870171,5.6998675575743665,2.128861664294446;9.244973401228638,8.036358524277944,0.8435521725813988;14.636963656455878,5.778184694853508,2.1224755448323482;3.952957026515423,10.498878715786763,0.3928528240561842;3.213446155955271,13.643340088718135,1.0060578912514504;12.857683522070827,7.504976374466977,1.7875041023525053;3.5251549557237967,3.665088698012495,2.252963230326733;3.3010974419501036,5.789026236118081,0.4408743087804625;10.784623408881298,4.315302059771519,1.7917063287010364;15.173117102068835,1.8412103989401172,0.9736415864031662;8.694394722626244,12.873920671533007,0.39593310304267926;7.192828333920863,9.7614994108184,2.1470837262234146"
