Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
36,drone_0,11.433,10.548,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_1,9.609,12.753,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_2,6.889,15.028,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_3,8.198,14.140,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_4,10.223,11.946,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_5,8.811,13.339,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_6,6.522,16.035,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_7,7.331,19.360,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_8,11.089,11.415,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
36,drone_9,7.392,14.926,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_0,11.555,10.426,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_1,9.731,12.632,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_2,7.007,14.902,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_3,8.339,13.999,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_4,10.345,11.825,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_5,8.933,13.217,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_6,6.555,15.985,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_7,7.318,19.432,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
37,drone_8,11.211,11.294,15.388,8.796,"3.6164887261187104,17.019250981178896,0.8721594322108781;15.556056931807172,4.027971959034231,1.648164568304768;17.630210475038254,13.482832218206001,1.304611781079536;13.740389416430602,3.1606815711581993,0.31804976944321617;3.0725561017251697,6.9791884494589205,0.7968115670243536;17.9884176337702,5.3210581668829935,1.6607698708011773;7.180393653018469,1.8299364625844354,0.25985116372422024;9.47754313882782,17.185834760567985,2.4809273923888018;3.573297576431246,12.882636040901756,1.308039901961488;4.737713111665428,13.720416591010936,2.1723542026901423;13.640074610771025,19.003613058349735,0.23791652473165337;16.35781029880381,16.969303240558233,2.3965040569778826;16.247205437920343,2.595943596550756,2.1069486737552197;7.201246077857256,17.83423207543793,0.7776750233960938"
