Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
8,drone_4,3.0167,2.7428,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_5,5.3516,2.3728,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_6,4.0198,2.4871,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_7,2.5881,1.7603,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_8,3.0280,0.0798,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
8,drone_9,5.2983,0.1955,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_0,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_1,3.4877,1.8356,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_2,4.7580,2.9008,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_3,2.4354,0.3411,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_4,3.0133,2.5582,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_5,5.3881,2.1918,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_6,4.0341,2.3173,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_7,2.5824,1.5758,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_8,3.0268,0.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
9,drone_9,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_1,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_2,4.7817,2.7320,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_3,2.4191,0.1572,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_4,3.0102,2.3736,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_5,5.4235,2.0106,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_6,4.0484,2.1475,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_7,2.5764,1.3913,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
10,drone_8,3.0295,0.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_2,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_3,2.3991,0.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_4,-100.0000,-100.0000,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
11,drone_5,5.4599,1.8296,2.1497,9.9849,"17.816,12.898,0.346;16.489,16.415,0.416;7.425,9.899,0.487;19.027,2.371,1.096;6.031,14.977,0.288;16.551,8.002,2.024;11.230,7.136,0.980;7.514,19.077,0.474;6.249,7.484,1.542;13.271,11.360,1.135;1.875,14.967,2.398;8.089,17.802,0.202;13.822,4.011,0.617;19.247,2.290,1.083;9.161,16.198,2.488;17.338,12.901,0.911;19.217,6.486,0.229;12.234,16.563,2.330;9.060,3.961,0.239;1.716,17.208,0.325;1.577,0.604,0.206;15.213,5.913,1.008;12.514,15.577,2.416;4.231,14.856,0.431;7.898,5.464,1.778;1.029,17.396,1.273;17.776,11.148,0.813;15.744,14.245,2.202;19.641,14.470,0.248;7.469,16.916,1.246;9.606,19.057,1.156;12.372,18.053,1.603;4.649,17.884,0.476;14.418,2.493,0.961;2.000,6.172,0.941;17.955,19.536,0.925;14.304,5.831,1.370;16.146,18.200,1.235"
