Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
28,drone_5,14.0976,10.5059,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
28,drone_8,16.6161,11.2224,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
28,drone_9,17.7897,12.2724,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
29,drone_2,16.3543,10.4900,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
29,drone_3,17.0849,11.4389,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
29,drone_4,17.9141,11.5965,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
29,drone_5,14.2480,10.6376,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
29,drone_8,16.7900,11.3211,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
29,drone_9,17.7389,12.4658,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
30,drone_2,16.3345,10.6890,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
30,drone_3,-100.0000,-100.0000,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
30,drone_4,17.9858,11.7832,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
30,drone_5,14.3963,10.7719,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
30,drone_8,-100.0000,-100.0000,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
30,drone_9,17.6790,12.6566,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
31,drone_2,16.3185,10.8884,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
31,drone_4,18.0468,11.9737,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
31,drone_5,14.5418,10.9091,17.0000,17.0000,"8.459,9.048,0.789;2.879,15.238,0.689;3.547,17.552,2.012;7.792,16.366,1.004;14.302,2.402,0.278;2.999,15.381,1.832;4.926,19.401,0.312;17.783,8.804,0.436;7.872,3.385,1.743;17.093,8.235,0.329;6.794,0.415,0.273;11.904,14.341,0.269;15.547,4.806,0.244;1.771,2.049,1.646;17.243,5.626,0.712;7.901,1.752,1.114;11.810,12.543,0.924;0.358,17.848,0.603;3.288,12.743,0.689;16.300,6.548,0.902;1.013,7.575,0.225;13.100,0.487,0.292;19.718,3.758,0.458;3.694,5.285,1.892;8.173,13.431,0.375;18.713,7.697,2.177;13.341,18.649,0.269;13.859,0.959,0.677;5.334,17.249,0.371;3.826,7.961,0.690;2.477,15.295,1.577;0.920,12.074,0.693;17.200,9.451,0.377;11.492,15.961,0.442;17.507,9.155,0.690;13.559,11.387,0.393;15.602,12.697,0.225;11.901,13.584,1.612;13.134,3.609,0.468;14.895,2.407,1.146;9.709,14.524,0.955;10.554,12.372,0.259;19.083,10.445,0.724;9.407,2.781,0.752;12.279,14.758,1.586;14.615,0.359,0.487;7.323,6.022,1.153;15.363,11.857,0.929;8.727,7.258,1.029;12.975,0.617,0.307;0.799,12.431,1.113;0.403,18.094,0.730;0.903,11.100,0.335;5.906,8.319,0.318;6.868,16.826,1.047;14.239,18.452,0.212;16.434,14.000,0.842;19.070,4.062,1.835;0.812,19.058,0.233;7.811,11.592,2.352"
