Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
19,drone_1,14.817,11.647,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_2,11.859,7.362,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_3,12.355,18.617,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_4,15.943,15.138,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_5,8.203,8.127,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_6,16.576,15.409,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_7,4.468,3.949,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_8,17.118,15.399,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
19,drone_9,8.578,10.867,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
20,drone_1,14.906,11.827,17.242,16.774,"11.152382049540599,11.018164452226447,1.5911320853349245;9.584934585936884,9.655024723331804,0.6269297532121122;15.413777323554694,4.16997734774267,1.6813105184220825;12.655442631596518,16.69582492632964,0.20057795493761918;2.191953576282118,4.559087082039166,0.4341280573654427;12.441387651381584,15.924210139354651,1.9971922277576624;16.18627664263228,6.4216517705830665,1.245845713647443;12.883516178257336,15.855242641445738,1.100071796944091;15.602222977724676,5.627281715931811,0.2112843145035025;3.0734015921947173,9.498596186019698,0.8404198005734257;17.285498277872865,9.361822973847605,2.0726341737575735;6.137939484373183,12.60283043767472,2.17365314477668;16.10730061705457,6.5080250915100475,1.2948527956272973;3.6307679449549726,10.653586132461667,1.8454280001220664;3.4200101560460485,17.85382614554389,0.372956920133235;4.56472903317324,7.317576662021586,1.5710475362558274;9.458651294802698,7.971587900754327,0.7222786506141011;19.157542267755634,10.442405669994454,0.21588747826490126;3.5460295749938124,14.36881101197307,1.8644859423092757;9.138703982975155,9.349962325155671,0.25738022889115997;18.92104672834771,8.942334050313512,0.29344755888841856;13.63191895129297,4.566467183647827,2.4142073860430724;4.083975292839669,15.735184242257134,1.2382346207558532;6.6444234535101385,13.671131982799725,0.2697066619395486;1.3730467936939692,12.48286052988965,0.2595714699599389;9.827928349902173,14.328856464532167,1.233205527047279;8.343090927424152,16.49837244229234,0.41700709740746406;10.143100599624036,5.429818410135308,0.26083587930624696;1.9624990262099928,16.99099138510622,1.0013636335576326"
