Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
9,drone_8,5.7885,2.7411,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_2,-100.0000,-100.0000,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_3,1.4186,4.6567,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_4,8.9153,3.5099,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_5,9.6509,2.6294,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_6,11.9197,7.5729,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_7,8.2678,8.1972,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
10,drone_8,5.6988,2.5779,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
11,drone_3,-100.0000,-100.0000,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
11,drone_4,8.9871,3.3233,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
11,drone_5,9.6320,2.4303,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
11,drone_6,-100.0000,-100.0000,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
11,drone_7,8.4593,8.1396,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
11,drone_8,5.5090,2.5146,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
12,drone_4,-100.0000,-100.0000,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
12,drone_5,9.6844,2.2373,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
12,drone_7,-100.0000,-100.0000,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
12,drone_8,5.3348,2.4165,17.6704,17.6999,"1.827,7.640,0.317;16.633,12.616,1.067;2.156,18.399,1.917;2.328,9.566,1.720;13.318,1.242,0.317;17.183,4.592,0.904;7.838,11.111,0.301;6.184,15.945,2.134;0.540,12.549,0.212;15.139,1.204,0.313;3.001,14.158,1.260;11.534,1.366,0.420;10.765,13.022,0.217;2.590,15.293,1.345;17.562,12.467,1.140;9.830,14.396,2.190;5.389,4.054,0.907;6.670,5.379,1.319;10.565,10.391,0.409;11.216,11.952,0.263;14.479,10.346,1.186;5.505,12.252,2.052;1.630,12.584,1.078;3.559,16.987,1.265;7.421,12.010,0.693;16.178,13.221,0.437;11.986,11.897,2.222;4.654,19.747,0.247;0.430,12.578,0.689;6.297,19.215,0.447;11.623,2.031,0.214;1.164,12.538,0.820;6.293,4.432,0.649;6.088,10.587,1.194;16.703,4.853,1.156;8.062,19.718,0.287;6.303,1.554,1.291;14.668,1.230,0.493;18.955,6.127,0.239;9.775,15.723,1.358;7.440,11.423,0.333;5.172,12.749,1.625;4.576,8.443,2.155;10.042,1.266,1.222;16.125,13.612,1.389"
