Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
87,drone_4,17.5786,18.4639,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
88,drone_4,17.5076,18.5007,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
89,drone_4,17.4693,18.5306,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
90,drone_4,17.4767,18.5502,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
91,drone_4,17.5139,18.5494,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
92,drone_4,17.5652,18.5143,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
93,drone_4,17.6283,18.4487,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
94,drone_4,17.6948,18.3815,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
95,drone_4,17.7797,18.3156,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
96,drone_4,17.8638,18.2788,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
97,drone_4,17.9265,18.2732,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
98,drone_4,17.9618,18.2856,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
99,drone_4,17.9752,18.3098,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
100,drone_4,17.9660,18.3413,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
101,drone_4,17.9238,18.3788,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
102,drone_4,17.8402,18.4210,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
103,drone_4,17.7297,18.4626,17.0000,17.0000,"9.687,13.447,2.160;6.823,3.292,1.002;8.126,8.349,0.241;9.222,8.228,0.306;15.073,13.378,1.317;15.037,13.002,1.305;8.642,15.925,0.912;13.797,15.969,0.391;17.624,13.515,0.325;10.439,10.855,0.699;8.434,9.545,2.412;18.642,19.375,0.626;0.285,0.973,0.434;10.515,19.634,0.346;9.414,14.436,1.743;11.529,13.841,0.427;16.756,9.992,0.877;13.211,14.222,0.460;0.516,9.851,0.289;10.133,15.712,2.474;8.217,4.309,0.948;6.809,12.833,0.203;10.037,16.571,2.168;15.324,1.420,0.407;0.414,15.459,0.607;8.346,7.173,0.860;5.025,6.497,0.284;15.553,2.130,0.341;13.188,11.919,1.341;7.117,13.351,0.453;6.139,19.757,0.336;18.063,14.830,0.305;12.815,16.254,1.207;6.233,0.661,0.323;2.639,1.427,1.983;12.663,12.953,1.164;11.497,18.624,1.205;17.671,10.053,0.324;4.696,8.703,0.395;12.942,17.687,0.234;4.989,2.018,0.356;16.665,10.951,0.211;17.999,4.103,0.435;18.591,12.201,0.736;18.679,1.897,1.138;0.780,1.862,1.252;9.288,0.384,0.303;11.548,11.797,0.245;19.546,6.859,0.402;15.889,19.181,0.381;4.646,12.059,1.245;14.186,19.365,0.997;10.584,15.551,2.382;0.993,18.991,0.346;14.142,8.512,0.215;9.706,10.111,1.763;5.525,4.861,2.294;17.916,14.359,0.380;10.478,19.078,1.210;12.415,9.822,1.037;10.456,0.918,0.272;10.445,9.577,1.054;14.696,10.930,1.867"
