Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
13,drone_7,15.831,3.258,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
13,drone_8,15.358,5.721,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
13,drone_9,14.850,8.565,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_0,16.050,5.256,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_1,3.351,15.621,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_2,8.802,13.906,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_3,7.472,14.218,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_4,15.576,8.918,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_5,6.932,14.826,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_6,5.875,15.921,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_7,15.691,3.400,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_8,15.186,5.709,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
14,drone_9,14.728,8.444,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
15,drone_0,15.882,5.218,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
15,drone_1,3.534,15.539,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
15,drone_2,8.761,13.710,8.548,3.759,"13.412591207639739,16.028467685037764,1.9835450234632326;12.412249895303491,14.48458529841687,2.4985149884294238;12.952256565592586,18.282393094872518,1.6925771744957416;17.76326538466313,18.779609146995895,0.3429070326837781;18.59766189701697,8.289168462312796,1.3537872640526625;8.004952958046013,15.553361928666714,0.25185656919917243;14.96844404974163,1.5113793903270842,1.24154296916153;9.968469727530408,17.07549740956786,0.24397611815654682;4.655518775938123,6.777144593339653,2.408222859800233;6.029910531584367,10.843116509188635,1.04482895469808;16.476734966262427,11.736441166479763,0.4205901220971845;10.642426767033694,17.801679565626745,1.2810511445554866;16.285198499747874,7.7432328837489655,0.6379549651714088;17.006062907172712,12.539749343414755,0.407411626264507;17.39736084898315,14.814957040087817,0.4312433435600972;3.6428087995820793,12.246639929769309,2.418918261713952"
